BygningAnvendelsesKode_Value,BygningOpfoerelsesaar_Value,BygningSamletBoligAreal_Value,BygningVarmeinstallation_Value,EnhedAntalVaerelser_Value
130,1976,146,2,5
140,1895,892,2,3
140,1895,892,2,1
140,1895,892,2,
140,1895,892,2,3
140,1895,892,2,3
140,1895,892,2,3
140,1895,892,2,3
140,1895,892,2,6
140,1895,892,2,6
140,1895,892,2,3
140,1895,892,2,4
140,1895,892,2,2
140,1895,892,2,3
130,1982,168,1,5
140,1907,324,2,6
140,1907,324,2,3
130,1962,102,2,4
140,1930,223,7,4
140,1930,223,7,2
140,1930,223,7,2
130,1987,114,2,4
140,1730,410,2,4
140,1730,410,2,4
140,1730,410,2,
140,1730,410,2,3
140,1730,410,2,3
130,1965,121,2,5
190,1900,24,2,1
130,1977,128,2,5
130,1968,137,1,4
130,1870,208,2,6
130,1870,208,2,1
140,1888,380,1,2
140,1888,380,1,2
140,1888,380,1,2
140,1888,380,1,1
140,1888,380,1,2
140,1888,380,1,2
130,2002,114,1,6
130,2005,121,1,4
140,1965,970,1,2
140,1965,970,1,3
140,1965,970,1,2
140,1965,970,1,2
140,1965,970,1,2
140,1965,970,1,2
140,1965,970,1,2
140,1965,970,1,2
140,1965,970,1,2
140,1965,970,1,2
140,1965,970,1,3
140,1965,970,1,2
140,1965,970,1,2
140,1965,970,1,2
140,1965,970,1,2
130,1971,150,2,5
130,1970,115,2,4
140,1788,530,1,2
140,1788,530,1,2
140,1788,530,1,2
140,1788,530,1,2
140,1788,530,1,3
140,1788,530,1,3
140,1788,530,1,2
140,1788,530,1,1
130,1977,108,1,4
130,1985,262,2,2
130,1985,262,2,1
130,1976,108,1,4
140,1970,2708,1,2
140,1970,2708,1,1
140,1970,2708,1,3
140,1970,2708,1,3
140,1970,2708,1,4
140,1970,2708,1,3
140,1970,2708,1,2
140,1970,2708,1,1
140,1970,2708,1,5
140,1970,2708,1,3
140,1970,2708,1,4
140,1970,2708,1,2
140,1970,2708,1,3
140,1970,2708,1,3
140,1970,2708,1,2
140,1970,2708,1,3
140,1970,2708,1,3
140,1970,2708,1,2
140,1970,2708,1,2
140,1970,2708,1,1
140,1970,2708,1,3
140,1970,2708,1,4
140,1970,2708,1,3
130,1965,137,2,5
130,1982,344,2,3
130,1958,128,1,5
130,2004,133,1,4
130,1981,118,7,5
130,1982,211,1,3
130,1982,211,1,1
130,1970,115,2,4
130,1979,81,1,4
130,1976,124,1,4
130,1975,107,1,4
130,2008,111,1,4
140,1900,522,2,4
140,1900,522,2,3
140,1900,522,2,2
140,1900,522,2,2
140,1900,522,2,2
140,1884,234,2,1
140,1884,234,2,4
140,1884,234,2,5
130,2007,114,1,4
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
140,1946,1338,7,3
130,2000,111,1,4
140,1830,375,1,1
140,1830,375,1,3
140,1830,375,1,1
140,1830,375,1,1
140,1830,375,1,1
140,1830,375,1,2
140,1830,375,1,2
140,1830,375,1,1
140,1830,375,1,1
140,1830,375,1,1
140,1830,375,1,1
140,1830,375,1,1
140,1830,375,1,1
140,1830,375,1,1
130,1982,152,1,7
130,1969,124,1,5
130,1957,109,1,5
140,2003,418,1,4
140,2003,418,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1955,2778,1,3
140,1959,823,1,2
140,1959,823,1,2
140,1959,823,1,1
140,1959,823,1,4
140,1959,823,1,4
140,1959,823,1,1
140,1959,823,1,2
140,1959,823,1,2
140,1959,823,1,4
140,1959,823,1,2
130,2004,110,1,3
130,1982,159,1,5
130,1965,120,2,4
140,1895,444,2,3
140,1895,444,2,3
140,1895,444,2,2
140,1895,444,2,2
140,1895,444,2,3
140,1895,444,2,3
130,1612,177,2,1
130,1612,177,2,3
130,1982,252,1,3
140,1700,370,2,2
140,1700,370,2,1
140,1700,370,2,
140,1700,370,2,3
140,1700,370,2,3
140,1700,370,2,4
140,1700,370,2,3
140,1700,370,2,1
140,1700,370,2,
130,1985,101,3,4
140,1905,218,2,2
140,1905,218,2,3
140,1905,218,2,2
140,1905,218,2,3
130,1962,100,1,4
130,1996,393,2,3
130,1996,393,2,3
130,1996,393,2,2
130,1982,214,1,4
140,1996,662,2,4
140,1996,662,2,4
140,1996,662,2,3
130,1985,218,7,4
130,1970,115,2,4
130,1988,208,1,4
130,1959,90,1,3
130,1976,1024,7,4
130,1976,1024,7,3
130,1976,1024,7,2
130,1976,1024,7,1
130,2007,165,1,4
130,1979,120,1,4
130,1986,297,1,2
130,1986,297,1,2
130,1986,297,1,2
130,1970,115,2,4
130,1900,124,1,5
130,1975,124,7,4
140,1895,476,1,3
140,1895,476,1,4
140,1895,476,1,3
140,1895,476,1,4
140,1895,476,1,3
140,1895,476,1,1
140,1895,476,1,3
140,1895,476,1,3
140,1996,650,2,2
130,1982,400,2,4
130,1977,183,1,4
140,1730,956,2,3
140,1730,956,2,2
140,1730,956,2,3
140,1730,956,2,2
140,1730,956,2,2
140,1730,956,2,2
140,1730,956,2,2
140,1730,956,2,2
140,1730,956,2,4
140,1730,956,2,2
140,1730,956,2,3
140,1730,956,2,2
140,1730,956,2,4
140,1730,956,2,2
140,1730,956,2,3
140,1730,956,2,4
140,1934,209,1,3
140,1934,209,1,3
130,1993,152,7,5
140,1970,2690,1,2
140,1970,2690,1,3
140,1970,2690,1,3
140,1970,2690,1,2
140,1970,2690,1,3
140,1970,2690,1,3
140,1970,2690,1,2
140,1970,2690,1,3
140,1970,2690,1,3
140,1970,2690,1,2
140,1970,2690,1,3
140,1970,2690,1,2
140,1970,2690,1,2
140,1970,2690,1,3
140,1970,2690,1,3
140,1955,423,1,2
140,1955,423,1,3
140,1955,423,1,2
140,1955,423,1,3
140,1955,423,1,2
140,1955,423,1,3
130,1980,120,1,4
130,1970,127,1,5
130,1965,176,2,2
130,1965,176,2,1
130,1987,114,2,4
130,2003,105,1,4
130,1977,111,1,4
130,1975,118,2,5
130,1971,128,2,4
130,1988,618,2,3
130,1988,618,2,4
130,1988,618,2,3
130,1988,618,2,1
130,1988,618,2,4
130,1988,618,2,3
130,1988,618,2,1
140,1990,604,2,3
140,1990,604,2,2
130,2009,131,2,4
130,1976,124,1,4
130,1963,194,2,7
140,1907,108,2,2
140,1907,108,2,3
190,1920,19,3,1
130,1978,183,1,4
130,2004,110,1,3
130,1982,138,1,2
130,2000,104,1,4
130,1917,89,7,4
140,1934,640,1,2
140,1934,640,1,2
140,1934,640,1,2
140,1934,640,1,1
140,1934,640,1,1
140,1934,640,1,2
140,1934,640,1,2
130,1973,142,1,5
140,1780,660,7,3
140,1780,660,7,2
140,1780,660,7,2
140,1780,660,7,3
140,1780,660,7,2
140,1780,660,7,2
140,1780,660,7,1
140,1780,660,7,2
140,1780,660,7,2
140,1780,660,7,2
140,1967,429,2,4
140,1967,429,2,5
140,1967,429,2,3
140,1967,429,2,1
140,1967,429,2,
140,1967,429,2,
130,1989,216,2,4
140,1936,755,1,3
140,1936,755,1,3
140,1936,755,1,3
140,1936,755,1,3
140,1936,755,1,3
140,1936,755,1,3
140,1936,755,1,3
140,1936,755,1,3
140,1936,755,1,2
140,1936,755,1,3
140,1936,755,1,3
140,1936,755,1,3
140,1936,755,1,3
140,1900,308,1,3
140,1900,308,1,3
140,1900,308,1,3
140,1900,308,1,2
130,1972,116,7,6
130,2004,134,1,5
130,1979,120,2,4
130,1985,142,7,2
130,1965,155,1,6
130,2007,148,2,5
130,1921,100,1,5
130,1986,104,2,4
140,1959,1803,1,4
140,1959,1803,1,3
140,1959,1803,1,3
140,1959,1803,1,3
140,1959,1803,1,3
140,1959,1803,1,2
140,1959,1803,1,4
140,1959,1803,1,3
140,1959,1803,1,3
140,1959,1803,1,3
140,1959,1803,1,3
140,1959,1803,1,2
140,1959,1803,1,4
140,1959,1803,1,3
140,1959,1803,1,3
140,1959,1803,1,3
140,1959,1803,1,3
140,1959,1803,1,2
140,1969,2088,1,2
140,1969,2088,1,2
140,1969,2088,1,3
140,1969,2088,1,4
140,1969,2088,1,4
140,1969,2088,1,3
140,1969,2088,1,2
140,1969,2088,1,2
140,1969,2088,1,5
140,1969,2088,1,3
140,1969,2088,1,4
140,1969,2088,1,3
140,1969,2088,1,2
140,1969,2088,1,2
140,1969,2088,1,5
140,1969,2088,1,3
140,1969,2088,1,4
140,1969,2088,1,3
140,1965,970,2,3
140,1965,970,2,2
140,1965,970,2,
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,3
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1898,130,2,3
140,1898,130,2,3
140,1700,174,3,2
140,1700,174,3,4
140,1700,174,3,2
130,1994,172,2,3
130,2003,105,1,3
140,1777,338,2,4
140,1777,338,2,3
140,1777,338,2,2
140,1777,338,2,2
140,1777,338,2,3
140,1899,653,2,3
140,1899,653,2,4
140,1899,653,2,3
140,1899,653,2,4
140,1899,653,2,2
140,1899,653,2,3
140,1899,653,2,3
140,1899,653,2,4
140,1965,970,2,3
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,3
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1965,970,2,2
140,1826,601,2,3
140,1826,601,2,3
140,1826,601,2,3
140,1826,601,2,3
140,1826,601,2,2
140,1826,601,2,1
140,1826,601,2,2
140,1826,601,2,2
130,1984,249,1,3
130,1984,249,1,3
140,1918,396,1,3
140,1918,396,1,3
140,1918,396,1,2
140,1918,396,1,2
140,1918,396,1,3
140,1918,396,1,3
140,1777,112,2,1
140,1777,112,2,1
140,1777,112,2,1
130,1999,92,1,3
140,1943,150,2,4
140,1943,150,2,3
130,1986,274,2,3
130,1986,274,2,2
130,1977,108,1,4
130,1969,117,2,4
140,1963,2670,2,1
140,1963,2670,2,2
140,1963,2670,2,1
140,1963,2670,2,3
140,1963,2670,2,1
140,1963,2670,2,3
140,1963,2670,2,2
140,1963,2670,2,1
140,1963,2670,2,3
140,1963,2670,2,3
140,1963,2670,2,1
140,1963,2670,2,2
140,1963,2670,2,3
140,1896,195,1,3
140,1896,195,1,3
140,1901,408,1,2
140,1901,408,1,3
140,1901,408,1,4
140,1901,408,1,3
140,1901,408,1,4
140,1901,408,1,3
130,1988,61,1,2
130,1677,98,1,4
140,1988,288,2,6
140,1988,288,2,3
140,1988,288,2,1
140,1988,288,2,4
140,1988,288,2,1
130,1983,219,1,3
130,1983,219,1,2
130,1990,134,1,2
140,1970,2762,1,2
140,1970,2762,1,3
140,1970,2762,1,3
140,1970,2762,1,2
140,1970,2762,1,3
140,1970,2762,1,3
140,1970,2762,1,2
140,1970,2762,1,3
140,1970,2762,1,3
140,1970,2762,1,2
140,1970,2762,1,3
140,1970,2762,1,3
140,1970,2762,1,2
140,1970,2762,1,2
140,1970,2762,1,3
140,1970,2762,1,3
130,1963,91,2,4
130,1999,131,1,4
130,1990,282,3,5
140,1965,612,2,3
140,1965,612,2,3
140,1965,612,2,4
140,1965,612,2,3
140,1965,612,2,3
140,1965,612,2,3
140,1965,612,2,4
140,1965,612,2,3
140,1906,293,2,2
140,1906,293,2,2
140,1906,293,2,5
140,1905,962,1,3
140,1905,962,1,3
140,1905,962,1,2
140,1905,962,1,2
140,1905,962,1,1
140,1905,962,1,3
140,1905,962,1,3
140,1905,962,1,2
140,1905,962,1,3
140,1905,962,1,
140,1905,962,1,3
140,1905,962,1,3
140,1905,962,1,2
140,1905,962,1,3
140,1905,962,1,3
140,1905,962,1,3
140,1905,962,1,2
140,1905,962,1,3
140,1905,962,1,3
140,1905,962,1,3
140,1905,962,1,
140,1905,962,1,2
140,1905,962,1,3
130,1736,122,1,6
130,2009,85,2,2
130,1976,448,7,3
130,1976,448,7,2
130,1976,448,7,1
130,1979,81,1,4
140,1970,678,1,1
140,1970,678,1,1
140,1970,678,1,1
140,1970,678,1,1
140,1970,678,1,1
140,1970,678,1,1
140,1970,678,1,1
140,1970,678,1,1
140,1970,678,1,1
140,1970,678,1,1
140,1970,678,1,1
140,1970,678,1,1
140,1970,678,1,1
130,1940,97,2,3
130,1978,133,2,4
130,1972,97,2,4
130,1980,183,1,5
130,1942,264,2,3
130,1942,264,2,3
130,1972,146,1,4
140,1905,963,1,4
140,1905,963,1,3
140,1905,963,1,4
140,1905,963,1,3
140,1905,963,1,
140,1905,963,1,4
140,1905,963,1,2
140,1905,963,1,4
140,1905,963,1,3
140,1905,963,1,2
140,1905,963,1,3
140,1905,963,1,3
140,1905,963,1,3
140,1905,963,1,3
130,1976,108,1,3
130,1979,81,1,4
140,1898,146,2,3
140,1990,242,2,2
140,1990,242,2,2
130,1976,124,7,5
140,1904,412,1,2
140,1904,412,1,2
140,1904,412,1,2
140,1904,412,1,2
140,1904,412,1,2
140,1904,412,1,2
140,1904,412,1,2
140,1904,412,1,2
130,1970,200,2,2
130,2008,138,1,4
140,1958,852,1,3
140,1958,852,1,3
140,1958,852,1,3
140,1958,852,1,3
140,1958,852,1,3
140,1958,852,1,3
130,2000,94,1,3
130,1969,170,2,5
130,1968,125,1,4
130,1988,61,1,2
140,1932,606,1,4
140,1932,606,1,2
140,1932,606,1,4
140,1932,606,1,2
140,1932,606,1,3
140,1932,606,1,4
140,1932,606,1,2
140,1932,606,1,4
140,1932,606,1,2
130,1944,167,2,3
130,1944,167,2,3
140,1890,203,2,3
140,1890,203,2,4
130,1982,172,7,4
130,1982,172,7,4
140,1936,224,1,4
140,1936,224,1,4
130,1956,221,1,4
130,1956,221,1,4
130,1974,512,1,4
130,1974,512,1,3
130,1974,512,1,2
130,1974,512,1,1
130,1974,512,1,
130,1985,142,7,2
130,1957,80,1,4
140,1959,646,2,2
140,1959,646,2,3
140,1959,646,2,3
140,1959,646,2,2
140,1959,646,2,4
140,1959,646,2,2
140,1959,646,2,3
140,1959,646,2,3
140,1959,646,2,4
140,1959,646,2,2
140,1959,646,2,3
140,1959,646,2,3
140,1959,646,2,-1
130,2008,298,1,4
130,2008,298,1,3
130,2008,298,1,3
130,1982,106,1,3
130,1977,188,1,4
130,1940,120,2,6
140,1955,2036,1,4
140,1955,2036,1,4
140,1955,2036,1,3
140,1955,2036,1,3
140,1955,2036,1,4
140,1955,2036,1,4
140,1955,2036,1,3
140,1955,2036,1,4
140,1955,2036,1,4
140,1955,2036,1,3
140,1955,2036,1,3
140,1955,2036,1,4
140,1955,2036,1,4
140,1955,2036,1,3
140,1955,2036,1,4
140,1955,2036,1,4
140,1955,2036,1,4
140,1955,2036,1,3
140,1955,2036,1,4
140,1955,2036,1,4
140,1955,2036,1,3
140,1955,2036,1,3
130,1976,124,7,3
130,1981,181,1,4
130,1981,181,1,3
140,1941,1256,1,3
140,1941,1256,1,2
140,1941,1256,1,3
140,1941,1256,1,2
140,1941,1256,1,3
140,1941,1256,1,2
140,1941,1256,1,3
140,1941,1256,1,2
140,1941,1256,1,3
140,1941,1256,1,2
140,1941,1256,1,3
140,1941,1256,1,2
140,1941,1256,1,3
140,1941,1256,1,2
140,1941,1256,1,3
140,1941,1256,1,2
130,1988,613,2,3
130,1988,613,2,4
130,1988,613,2,2
130,1988,613,2,1
130,1988,613,2,4
130,1988,613,2,2
130,1988,613,2,2
130,1988,613,2,1
140,1962,6576,2,
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,1
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,3
140,1962,6576,2,3
140,1962,6576,2,2
140,1962,6576,2,1
130,1983,95,1,4
140,1880,629,1,3
140,1880,629,1,3
140,1880,629,1,3
140,1880,629,1,3
140,1880,629,1,2
140,1880,629,1,2
140,1880,629,1,3
140,1880,629,1,3
130,2005,133,1,4
130,1940,76,2,4
130,1940,76,2,1
130,1976,124,1,3
140,1946,864,1,1
140,1946,864,1,2
140,1946,864,1,2
140,1946,864,1,2
140,1946,864,1,2
140,1946,864,1,1
140,1946,864,1,2
140,1946,864,1,2
140,1972,2124,1,2
140,1972,2124,1,3
140,1972,2124,1,3
140,1972,2124,1,2
140,1972,2124,1,3
140,1972,2124,1,3
140,1972,2124,1,2
140,1972,2124,1,3
140,1972,2124,1,3
140,1918,325,2,6
140,1918,325,2,6
140,1969,2016,1,3
140,1969,2016,1,3
140,1969,2016,1,3
140,1969,2016,1,3
140,1969,2016,1,3
140,1969,2016,1,3
130,1982,106,1,3
130,1970,115,2,4
130,1976,124,1,4
140,1620,320,2,3
140,1620,320,2,2
140,1620,320,2,2
140,1620,320,2,3
140,1936,519,1,3
140,1936,519,1,2
140,1936,519,1,3
140,1936,519,1,2
140,1936,519,1,3
140,1936,519,1,2
130,1980,183,1,5
130,1987,154,2,5
130,1981,229,1,4
130,1981,229,1,2
130,1905,132,2,6
130,1982,106,1,3
130,1921,100,1,5
140,1870,238,2,3
140,1870,238,2,4
140,1870,238,2,1
140,1924,145,2,3
140,1924,145,2,3
130,1986,272,1,4
130,1981,236,7,5
130,1965,120,2,4
130,1921,100,2,5
130,1983,171,1,4
130,1983,171,1,3
130,1955,95,1,4
140,1802,447,3,5
140,1802,447,3,5
140,1802,447,3,1
140,1802,447,3,4
140,1760,197,2,2
140,1760,197,2,2
140,1760,197,2,2
130,2005,123,7,4
140,1933,228,2,2
140,1933,228,2,2
140,1933,228,2,2
140,1933,228,2,2
130,2004,145,1,4
130,1976,108,1,4
130,1978,188,1,4
130,1988,61,1,2
130,2009,104,1,4
130,1960,127,1,5
140,1968,2160,2,1
140,1968,2160,2,
140,1968,2160,2,2
140,1968,2160,2,
140,1968,2160,2,
140,1968,2160,2,
140,1968,2160,2,3
140,1968,2160,2,
140,1968,2160,2,
140,1968,2160,2,
140,1968,2160,2,1
140,1968,2160,2,
140,1968,2160,2,2
140,1968,2160,2,
140,1968,2160,2,
140,1968,2160,2,
140,1968,2160,2,3
140,1968,2160,2,
140,1968,2160,2,
140,1968,2160,2,
140,1968,2160,2,1
140,1968,2160,2,
140,1968,2160,2,2
140,1968,2160,2,
140,1968,2160,2,
140,1968,2160,2,
140,1968,2160,2,3
140,1968,2160,2,
140,1968,2160,2,
140,1968,2160,2,
130,2004,130,1,4
130,2004,145,1,4
140,1963,2670,2,1
140,1963,2670,2,2
140,1963,2670,2,3
140,1963,2670,2,1
140,1963,2670,2,2
140,1963,2670,2,3
140,1963,2670,2,1
140,1963,2670,2,2
140,1963,2670,2,3
140,2007,290,2,4
140,2007,290,2,4
130,1987,143,7,7
130,1940,67,1,4
140,1955,948,1,2
140,1955,948,1,9
140,1955,948,1,2
140,1955,948,1,2
140,1955,948,1,2
140,1955,948,1,9
140,1955,948,1,3
140,1955,948,1,2
140,1955,948,1,2
130,2008,81,2,3
140,1780,313,3,3
140,1780,313,3,3
140,1780,313,3,2
140,1780,313,3,3
140,1780,313,3,2
130,1734,180,3,5
130,1930,125,1,5
140,1878,142,2,2
140,1878,142,2,3
140,1878,142,2,1
130,1997,95,2,4
130,2002,119,2,5
130,1948,100,7,4
130,1976,146,2,5
130,1976,384,7,4
130,1976,384,7,3
130,1976,384,7,2
130,1976,384,7,1
130,1976,384,7,
130,1959,90,1,3
140,1886,326,7,2
140,1886,326,7,2
140,1886,326,7,3
140,1886,326,7,1
140,1886,326,7,2
130,1988,659,1,5
130,1988,659,1,6
130,1988,659,1,4
140,1777,546,1,10
140,1777,546,1,3
140,1777,546,1,3
140,1777,546,1,5
140,1777,546,1,2
140,1777,546,1,3
140,1777,546,1,2
140,1777,546,1,3
140,1777,546,1,2
130,1982,106,1,3
130,1980,183,1,5
130,1988,279,2,4
130,1988,279,2,3
130,1988,279,2,3
130,1986,314,2,4
130,1986,314,2,2
130,1959,85,1,4
140,1780,541,2,2
140,1780,541,2,2
140,1780,541,2,4
140,1780,541,2,2
140,1780,541,2,3
140,1780,541,2,1
140,1780,541,2,2
140,1930,120,2,4
140,1930,120,2,1
140,1930,120,2,4
130,1971,145,2,5
140,1969,2617,1,2
140,1969,2617,1,2
140,1969,2617,1,3
140,1969,2617,1,4
140,1969,2617,1,3
140,1969,2617,1,3
140,1969,2617,1,2
140,1969,2617,1,3
140,1969,2617,1,4
140,1969,2617,1,4
140,1969,2617,1,3
140,1969,2617,1,2
140,1969,2617,1,3
140,1969,2617,1,2
140,1969,2617,1,3
140,1969,2617,1,2
140,1969,2617,1,3
140,1969,2617,1,2
140,1969,2617,1,4
140,1969,2617,1,3
130,1975,124,7,5
130,1760,160,2,2
130,1988,61,1,2
130,1975,113,2,4
130,1976,108,1,4
140,1990,270,2,2
140,1990,270,2,2
130,1988,208,1,4
140,1900,334,2,4
140,1900,334,2,3
140,1900,334,2,5
140,1900,334,2,2
140,2007,2349,1,2
140,2007,2349,1,2
140,2007,2349,1,4
140,2007,2349,1,3
140,2007,2349,1,4
140,2007,2349,1,2
140,2007,2349,1,4
140,2007,2349,1,3
140,2007,2349,1,4
140,2007,2349,1,2
140,2007,2349,1,4
140,2007,2349,1,3
140,2007,2349,1,4
140,2007,2349,1,2
140,2007,2349,1,4
140,2007,2349,1,3
140,2007,2349,1,4
140,2007,2349,1,2
140,2007,2349,1,3
140,2007,2349,1,4
140,2007,2349,1,2
140,2007,2349,1,3
140,1900,198,2,3
140,1900,198,2,2
140,1900,198,2,3
130,1970,115,2,4
140,1943,160,1,3
140,1943,160,1,3
130,2009,109,1,4
130,1973,144,7,6
130,1975,107,7,4
130,1974,896,1,4
130,1974,896,1,3
130,1974,896,1,1
140,1760,1390,2,5
140,1760,1390,2,3
140,1760,1390,2,4
140,1760,1390,2,1
140,1760,1390,2,4
140,1760,1390,2,2
140,1760,1390,2,3
140,1760,1390,2,3
140,1760,1390,2,
140,1760,1390,2,3
140,1760,1390,2,4
140,1760,1390,2,3
140,1760,1390,2,2
140,1760,1390,2,2
130,1977,111,1,4
130,1982,106,1,3
140,1900,335,2,3
140,1900,335,2,2
140,1900,335,2,3
140,1900,335,2,3
130,1962,99,1,5
130,1963,92,1,4
130,1966,96,2,4
130,1970,258,2,5
130,1970,258,2,4
130,1971,148,2,5
130,1976,146,2,5
130,1976,108,1,4
140,1769,75,2,2
140,1769,75,2,4
140,1990,242,2,2
140,1990,242,2,2
130,1959,92,1,4
130,1954,110,2,5
130,1904,72,2,3
130,1963,91,1,4
130,1959,92,1,4
140,1930,193,1,4
140,1930,193,1,4
130,2008,81,2,3
140,1995,1896,2,3
140,1995,1896,2,3
140,1995,1896,2,3
140,1995,1896,2,3
140,1995,1896,2,3
140,1995,1896,2,3
130,1985,180,7,3
130,1974,118,2,5
130,1982,344,2,3
130,1998,123,1,4
140,1959,936,1,3
140,1959,936,1,3
140,1959,936,1,3
140,1959,936,1,3
140,1959,936,1,3
140,1959,936,1,3
140,1959,936,1,3
140,1959,936,1,3
140,1959,936,1,3
140,1959,936,1,3
140,1959,936,1,3
140,1959,936,1,3
130,1974,145,7,5
130,2008,111,1,4
130,1977,108,1,4
130,1975,124,3,4
130,1702,117,3,4
130,2001,112,1,4
130,1850,93,1,2
140,1924,260,1,2
140,1924,260,1,3
140,1937,1811,2,2
140,1937,1811,2,2
140,1937,1811,2,3
140,1937,1811,2,1
140,1937,1811,2,1
140,1937,1811,2,3
140,1937,1811,2,2
140,1937,1811,2,2
140,1937,1811,2,3
140,1937,1811,2,1
140,1937,1811,2,1
140,1937,1811,2,3
140,1937,1811,2,2
140,1937,1811,2,2
140,1937,1811,2,3
140,1937,1811,2,1
140,1937,1811,2,1
140,1937,1811,2,3
140,1937,1811,2,2
140,1937,1811,2,2
140,1937,1811,2,4
140,1937,1811,2,3
140,1937,1811,2,3
140,1937,1811,2,5
140,1937,1811,2,2
140,1937,1811,2,2
140,1937,1811,2,2
140,1937,1811,2,1
140,1937,1811,2,3
130,2000,104,1,4
130,2000,92,1,3
130,1736,140,2,5
140,1972,2124,1,2
140,1972,2124,1,3
140,1972,2124,1,3
140,1972,2124,1,2
140,1972,2124,1,3
140,1972,2124,1,3
140,1972,2124,1,2
140,1972,2124,1,3
140,1972,2124,1,3
130,1982,106,1,3
130,1976,111,1,4
130,1980,183,1,5
130,1999,109,2,4
130,1940,67,1,4
130,1918,343,2,6
130,1918,343,2,4
130,1982,138,1,4
130,1982,214,1,4
140,1955,1353,1,4
140,1955,1353,1,3
140,1955,1353,1,3
140,1955,1353,1,4
140,1955,1353,1,4
140,1955,1353,1,3
140,1955,1353,1,4
140,1955,1353,1,3
140,1955,1353,1,4
140,1955,1353,1,3
140,1955,1353,1,4
140,1955,1353,1,3
140,1955,1353,1,3
140,1955,1353,1,4
140,1955,1353,1,4
140,1955,1353,1,3
140,1800,345,2,2
140,1800,345,2,1
140,1800,345,2,2
140,1800,345,2,3
140,1800,345,2,1
140,1800,345,2,1
140,1800,345,2,1
140,1800,345,2,1
140,1800,345,2,1
130,1981,116,1,3
130,1760,107,3,3
130,1760,90,2,2
130,1997,102,1,2
130,1991,183,1,2
130,1887,120,2,3
140,1976,184,7,5
140,1976,184,7,2
140,1933,288,2,3
140,1933,288,2,3
140,1933,288,2,3
140,1933,288,2,3
130,2001,140,2,4
130,2009,85,2,2
140,1941,415,1,3
140,1941,415,1,2
140,1941,415,1,4
140,1941,415,1,4
140,1941,415,1,2
130,1990,152,1,2
130,1990,152,1,2
130,1990,152,1,1
140,1952,1748,1,3
140,1952,1748,1,3
140,1952,1748,1,3
140,1952,1748,1,2
140,1952,1748,1,3
140,1952,1748,1,3
140,1952,1748,1,3
140,1952,1748,1,2
140,1952,1748,1,3
140,1952,1748,1,3
140,1952,1748,1,3
140,1952,1748,1,3
140,1952,1748,1,1
140,1952,1748,1,1
140,1952,1748,1,1
140,1952,1748,1,1
140,1952,1748,1,3
140,1952,1748,1,3
140,1952,1748,1,3
140,1952,1748,1,2
140,1952,1748,1,3
140,1952,1748,1,3
140,1952,1748,1,3
140,1952,1748,1,2
130,1980,120,1,4
140,1883,160,1,4
140,1883,160,1,4
140,1939,248,1,2
140,1939,248,1,3
140,1939,248,1,2
140,1939,248,1,3
130,1947,130,3,4
130,1959,92,1,4
140,1890,164,2,6
140,1890,164,2,2
130,2008,96,2,3
140,1890,230,1,3
140,1890,230,1,3
140,1890,230,1,2
140,1890,230,1,2
140,1890,230,1,3
